city,cityCode,year,viirsl,province,provinceCode
江门市,440700,2007,27362.44491,广东省,440000
揭阳市,445200,2007,8063.061387,广东省,440000
茂名市,440900,2007,6241.103729,广东省,440000
梅州市,441400,2007,4536.317568,广东省,440000
清远市,441800,2007,9492.07145,广东省,440000
汕头市,440500,2007,22418.90463,广东省,440000
汕尾市,441500,2007,3192.326961,广东省,440000
韶关市,440200,2007,4477.383934,广东省,440000
深圳市,440300,2007,115826.512,广东省,440000
阳江市,441700,2007,5655.290862,广东省,440000
云浮市,445300,2007,2892.080393,广东省,440000
湛江市,440800,2007,7759.276687,广东省,440000
肇庆市,441200,2007,10009.29761,广东省,440000
中山市,442000,2007,56553.5053,广东省,440000
珠海市,440400,2007,12960.30065,广东省,440000
安顺市,520400,2007,1161.220515,贵州省,520000
毕节市,520500,2007,1107.718973,贵州省,520000
贵阳市,520100,2007,11057.55149,贵州省,520000
六盘水市,520200,2007,2984.157184,贵州省,520000
铜仁市,520600,2007,1110.828122,贵州省,520000
遵义市,520300,2007,3268.951996,贵州省,520000
儋州市,460400,2007,2792.736533,海南省,460000
海口市,460100,2007,6153.143255,海南省,460000
三沙市,460300,2007,0,海南省,460000
三亚市,460200,2007,4881.518977,海南省,460000
保定市,130600,2007,32486.29021,河北省,130000
沧州市,130900,2007,22816.15871,河北省,130000
承德市,130800,2007,6873.675892,河北省,130000
邯郸市,130400,2007,29003.21931,河北省,130000
衡水市,131100,2007,8891.376372,河北省,130000
廊坊市,131000,2007,36728.09971,河北省,130000
秦皇岛市,130300,2007,24497.636,河北省,130000
石家庄市,130100,2007,44439.27573,河北省,130000
唐山市,130200,2007,61366.98333,河北省,130000
邢台市,130500,2007,12825.85924,河北省,130000
张家口市,130700,2007,18328.27714,河北省,130000
安阳市,410500,2007,14379.61266,河南省,410000
鹤壁市,410600,2007,4187.982672,河南省,410000
焦作市,410800,2007,9929.26577,河南省,410000
开封市,410200,2007,8071.548098,河南省,410000
洛阳市,410300,2007,16159.90303,河南省,410000
漯河市,411100,2007,3870.191532,河南省,410000
南阳市,411300,2007,11371.3674,河南省,410000
平顶山市,410400,2007,9046.636674,河南省,410000
濮阳市,410900,2007,6890.87025,河南省,410000
三门峡市,411200,2007,5155.474527,河南省,410000
商丘市,411400,2007,9922.946435,河南省,410000
新乡市,410700,2007,21217.99646,河南省,410000
信阳市,411500,2007,9450.555443,河南省,410000
许昌市,411000,2007,7512.532111,河南省,410000
郑州市,410100,2007,65502.98591,河南省,410000
周口市,411600,2007,6459.731345,河南省,410000
驻马店市,411700,2007,5686.170876,河南省,410000
大庆市,230600,2007,71503.2823,黑龙江省,230000
哈尔滨市,230100,2007,79612.91954,黑龙江省,230000
鹤岗市,230400,2007,5052.427159,黑龙江省,230000
黑河市,231100,2007,5740.942828,黑龙江省,230000
鸡西市,230300,2007,5824.237867,黑龙江省,230000
佳木斯市,230800,2007,9988.635483,黑龙江省,230000
牡丹江市,231000,2007,13407.59502,黑龙江省,230000
七台河市,230900,2007,7141.826509,黑龙江省,230000
齐齐哈尔市,230200,2007,17310.23266,黑龙江省,230000
双鸭山市,230500,2007,6980.964479,黑龙江省,230000
绥化市,231200,2007,9380.35046,黑龙江省,230000
伊春市,230700,2007,6278.660763,黑龙江省,230000
鄂州市,420700,2007,2014.604502,湖北省,420000
黄冈市,421100,2007,3166.139748,湖北省,420000
黄石市,420200,2007,3170.509077,湖北省,420000
荆门市,420800,2007,3259.142282,湖北省,420000
荆州市,421000,2007,3784.598723,湖北省,420000
十堰市,420300,2007,3801.025348,湖北省,420000
随州市,421300,2007,1474.273357,湖北省,420000
武汉市,420100,2007,68921.04596,湖北省,420000
咸宁市,421200,2007,2540.097364,湖北省,420000
襄阳市,420600,2007,6462.848964,湖北省,420000
孝感市,420900,2007,5371.013742,湖北省,420000
宜昌市,420500,2007,4218.220338,湖北省,420000
常德市,430700,2007,4707.171294,湖南省,430000
郴州市,431000,2007,2205.317008,湖南省,430000
衡阳市,430400,2007,3287.591943,湖南省,430000
怀化市,431200,2007,2175.412496,湖南省,430000
娄底市,431300,2007,2874.809055,湖南省,430000
邵阳市,430500,2007,1687.182239,湖南省,430000
湘潭市,430300,2007,4915.141867,湖南省,430000
益阳市,430900,2007,2565.039595,湖南省,430000
永州市,431100,2007,2655.460343,湖南省,430000
岳阳市,430600,2007,5607.882941,湖南省,430000
张家界市,430800,2007,460.5098937,湖南省,430000
长沙市,430100,2007,28973.72191,湖南省,430000
株洲市,430200,2007,5495.814399,湖南省,430000
白城市,220800,2007,4436.982234,吉林省,220000
白山市,220600,2007,4774.364551,吉林省,220000
吉林市,220200,2007,27993.09081,吉林省,220000
辽源市,220400,2007,3535.600685,吉林省,220000
四平市,220300,2007,5859.490123,吉林省,220000
松原市,220700,2007,11936.59204,吉林省,220000
通化市,220500,2007,7401.170669,吉林省,220000
长春市,220100,2007,79973.84678,吉林省,220000
常州市,320400,2007,58590.44068,江苏省,320000
淮安市,320800,2007,15154.1939,江苏省,320000
连云港市,320700,2007,17237.7143,江苏省,320000
南京市,320100,2007,80151.68486,江苏省,320000
南通市,320600,2007,40055.19346,江苏省,320000
苏州市,320500,2007,197902.6491,江苏省,320000
宿迁市,321300,2007,13278.12697,江苏省,320000
泰州市,321200,2007,23840.30201,江苏省,320000
无锡市,320200,2007,87381.08654,江苏省,320000
徐州市,320300,2007,32026.53998,江苏省,320000
盐城市,320900,2007,18364.83412,江苏省,320000
扬州市,321000,2007,31715.05579,江苏省,320000
镇江市,321100,2007,23361.26629,江苏省,320000
抚州市,361000,2007,2343.727574,江西省,360000
赣州市,360700,2007,6807.483819,江西省,360000
吉安市,360800,2007,2881.964217,江西省,360000
景德镇市,360200,2007,2255.427384,江西省,360000
九江市,360400,2007,5242.680335,江西省,360000
南昌市,360100,2007,21512.40142,江西省,360000
萍乡市,360300,2007,3064.539449,江西省,360000
上饶市,361100,2007,4141.750175,江西省,360000
新余市,360500,2007,4871.441705,江西省,360000
宜春市,360900,2007,5057.049325,江西省,360000
鹰潭市,360600,2007,1603.863628,江西省,360000
鞍山市,210300,2007,37038.52754,辽宁省,210000
本溪市,210500,2007,10571.90592,辽宁省,210000
朝阳市,211300,2007,12499.79015,辽宁省,210000
大连市,210200,2007,61924.89672,辽宁省,210000
丹东市,210600,2007,6828.455141,辽宁省,210000
抚顺市,210400,2007,13091.35063,辽宁省,210000
阜新市,210900,2007,4857.539649,辽宁省,210000
葫芦岛市,211400,2007,7542.603071,辽宁省,210000
锦州市,210700,2007,13413.36374,辽宁省,210000
辽阳市,211000,2007,16382.69546,辽宁省,210000
盘锦市,211100,2007,16558.10345,辽宁省,210000
沈阳市,210100,2007,105176.8784,辽宁省,210000
铁岭市,211200,2007,10193.15498,辽宁省,210000
营口市,210800,2007,19538.42971,辽宁省,210000
海东市,630200,2007,1798.699293,青海省,630000
西宁市,630100,2007,10933.1279,青海省,630000
滨州市,371600,2007,19682.11633,山东省,370000
德州市,371400,2007,15831.06756,山东省,370000
东营市,370500,2007,36447.60339,山东省,370000
菏泽市,371700,2007,13451.34204,山东省,370000
济南市,370100,2007,65791.67682,山东省,370000
济宁市,370800,2007,26906.18404,山东省,370000
聊城市,371500,2007,14531.05154,山东省,370000
临沂市,371300,2007,38511.67381,山东省,370000
青岛市,370200,2007,111007.9028,山东省,370000
日照市,371100,2007,23152.25757,山东省,370000
泰安市,370900,2007,16418.51044,山东省,370000
威海市,371000,2007,30614.62163,山东省,370000
潍坊市,370700,2007,53184.48295,山东省,370000
烟台市,370600,2007,64542.67601,山东省,370000
枣庄市,370400,2007,16099.1013,山东省,370000
淄博市,370300,2007,41398.49634,山东省,370000
大同市,140200,2007,26679.49083,山西省,140000
晋城市,140500,2007,8045.757317,山西省,140000
晋中市,140700,2007,11364.55491,山西省,140000
临汾市,141000,2007,12919.92799,山西省,140000
吕梁市,141100,2007,15061.78289,山西省,140000
朔州市,140600,2007,9610.069717,山西省,140000
太原市,140100,2007,43516.95803,山西省,140000
忻州市,140900,2007,6839.752616,山西省,140000
阳泉市,140300,2007,6240.731819,山西省,140000
运城市,140800,2007,11193.78951,山西省,140000
长治市,140400,2007,17962.67161,山西省,140000
安康市,610900,2007,1731.139378,陕西省,610000
宝鸡市,610300,2007,3052.542152,陕西省,610000
汉中市,610700,2007,2653.093252,陕西省,610000
商洛市,611000,2007,1027.852564,陕西省,610000
铜川市,610200,2007,1490.374558,陕西省,610000
渭南市,610500,2007,6220.707616,陕西省,610000
西安市,610100,2007,65503.31893,陕西省,610000
咸阳市,610400,2007,8671.332376,陕西省,610000
延安市,610600,2007,17751.50726,陕西省,610000
榆林市,610800,2007,18438.95941,陕西省,610000
巴中市,511900,2007,668.1064034,四川省,510000
成都市,510100,2007,46423.63544,四川省,510000
达州市,511700,2007,3205.883048,四川省,510000
德阳市,510600,2007,3340.865366,四川省,510000
广安市,511600,2007,1253.884753,四川省,510000
广元市,510800,2007,642.947069,四川省,510000
乐山市,511100,2007,733.1130391,四川省,510000
泸州市,510500,2007,1073.795653,四川省,510000
眉山市,511400,2007,784.9857881,四川省,510000
绵阳市,510700,2007,3764.34159,四川省,510000
南充市,511300,2007,5048.32208,四川省,510000
内江市,511000,2007,891.9194104,四川省,510000
攀枝花市,510400,2007,6694.613498,四川省,510000
遂宁市,510900,2007,3708.771099,四川省,510000
雅安市,511800,2007,374.892147,四川省,510000
宜宾市,511500,2007,887.9318763,四川省,510000
资阳市,512000,2007,902.1100821,四川省,510000
自贡市,510300,2007,669.8475472,四川省,510000
保山市,530500,2007,3202.337758,云南省,530000
昆明市,530100,2007,51735.16045,云南省,530000
丽江市,530700,2007,2938.799272,云南省,530000
临沧市,530900,2007,2415.739787,云南省,530000
普洱市,530800,2007,2549.4571,云南省,530000
曲靖市,530300,2007,9137.665882,云南省,530000
玉溪市,530400,2007,9558.718467,云南省,530000
昭通市,530600,2007,2642.479283,云南省,530000
杭州市,330100,2007,93160.28804,浙江省,330000
湖州市,330500,2007,21944.08028,浙江省,330000
嘉兴市,330400,2007,33796.87071,浙江省,330000
金华市,330700,2007,24473.14726,浙江省,330000
丽水市,331100,2007,4963.202882,浙江省,330000
宁波市,330200,2007,73361.51319,浙江省,330000
衢州市,330800,2007,5632.758906,浙江省,330000
绍兴市,330600,2007,31102.50248,浙江省,330000
台州市,331000,2007,22409.22699,浙江省,330000
温州市,330300,2007,24134.92668,浙江省,330000
舟山市,330900,2007,3968.812612,浙江省,330000
甘南藏族自治州,623000,2007,812.7060727,甘肃省,620000
临夏回族自治州,622900,2007,1163.157798,甘肃省,620000
黔东南苗族侗族自治州,522600,2007,1446.149867,贵州省,520000
黔南布依族苗族自治州,522700,2007,1779.435359,贵州省,520000
黔西南布依族苗族自治州,522300,2007,2191.346372,贵州省,520000
恩施土家族苗族自治州,422800,2007,1051.007093,湖北省,420000
湘西土家族苗族自治州,433100,2007,1577.429117,湖南省,430000
延边朝鲜族自治州,222400,2007,10419.50579,吉林省,220000
果洛藏族自治州,632600,2007,127.3361969,青海省,630000
海北藏族自治州,632200,2007,326.7787814,青海省,630000
海南藏族自治州,632500,2007,779.5932721,青海省,630000
海西蒙古族藏族自治州,632800,2007,6523.251698,青海省,630000
黄南藏族自治州,632300,2007,291.0582215,青海省,630000
玉树藏族自治州,632700,2007,179.8847728,青海省,630000
阿坝藏族羌族自治州,513200,2007,1205.885174,四川省,510000
甘孜藏族自治州,513300,2007,1084.551931,四川省,510000
凉山彝族自治州,513400,2007,3524.642471,四川省,510000
楚雄彝族自治州,532300,2007,4071.529496,云南省,530000
大理白族自治州,532900,2007,6419.645776,云南省,530000
德宏傣族景颇族自治州,533100,2007,2096.740503,云南省,530000
迪庆藏族自治州,533400,2007,785.8799867,云南省,530000
红河哈尼族彝族自治州,532500,2007,8288.409099,云南省,530000
怒江傈僳族自治州,533300,2007,609.6985917,云南省,530000
文山壮族苗族自治州,532600,2007,2780.014213,云南省,530000
西双版纳傣族自治州,532800,2007,1971.83992,云南省,530000
白沙黎族自治县,469025,2007,51.23361492,海南省,460000
保亭黎族苗族自治县,469029,2007,168.1699412,海南省,460000
昌江黎族自治县,469026,2007,412.7193651,海南省,460000
澄迈县,469023,2007,211.0208042,海南省,460000
定安县,469021,2007,204.0265138,海南省,460000
东方市,469007,2007,915.117758,海南省,460000
乐东黎族自治县,469027,2007,136.7589115,海南省,460000
临高县,469024,2007,152.8911641,海南省,460000
陵水黎族自治县,469028,2007,243.0734491,海南省,460000
琼海市,469002,2007,418.876412,海南省,460000
琼中黎族苗族自治县,469030,2007,45.41534269,海南省,460000
屯昌县,469022,2007,117.333203,海南省,460000
万宁市,469006,2007,507.9294459,海南省,460000
文昌市,469005,2007,524.3805715,海南省,460000
五指山市,469001,2007,32.02323306,海南省,460000
济源市,419001,2007,3317.202667,河南省,410000
潜江市,429005,2007,714.5285879,湖北省,420000
神农架林区,429021,2007,60.71125019,湖北省,420000
天门市,429006,2007,716.107722,湖北省,420000
仙桃市,429004,2007,1145.070194,湖北省,420000
北京市,110000,2007,341554.2938,北京市,110000
上海市,310000,2007,312693.6356,上海市,310000
天津市,120000,2007,223787.5514,天津市,120000
重庆市,500000,2007,40568.75531,重庆市,500000
阿拉善盟,152900,2007,6675.747877,内蒙古自治区,150000
锡林郭勒盟,152500,2007,10382.07135,内蒙古自治区,150000
兴安盟,152200,2007,3105.519817,内蒙古自治区,150000
阿里地区,542500,2007,121.2350863,西藏自治区,540000
阿克苏地区,652900,2007,25132.26027,新疆维吾尔自治区,650000
阿勒泰地区,654300,2007,2073.12058,新疆维吾尔自治区,650000
和田地区,653200,2007,4454.181511,新疆维吾尔自治区,650000
喀什地区,653100,2007,14119.5245,新疆维吾尔自治区,650000
塔城地区,654200,2007,5945.350652,新疆维吾尔自治区,650000
百色市,451000,2007,3469.196086,广西壮族自治区,450000
北海市,450500,2007,3376.468181,广西壮族自治区,450000
崇左市,451400,2007,1435.897852,广西壮族自治区,450000
防城港市,450600,2007,1076.625616,广西壮族自治区,450000
贵港市,450800,2007,1959.162584,广西壮族自治区,450000
桂林市,450300,2007,5043.119344,广西壮族自治区,450000
河池市,451200,2007,1511.853096,广西壮族自治区,450000
贺州市,451100,2007,627.4924117,广西壮族自治区,450000
来宾市,451300,2007,1508.199244,广西壮族自治区,450000
柳州市,450200,2007,9304.044016,广西壮族自治区,450000
南宁市,450100,2007,25049.66125,广西壮族自治区,450000
钦州市,450700,2007,2547.684287,广西壮族自治区,450000
梧州市,450400,2007,2877.881469,广西壮族自治区,450000
玉林市,450900,2007,3837.019222,广西壮族自治区,450000
巴彦淖尔市,150800,2007,8381.048214,内蒙古自治区,150000
包头市,150200,2007,60999.52143,内蒙古自治区,150000
赤峰市,150400,2007,15964.89889,内蒙古自治区,150000
鄂尔多斯市,150600,2007,22954.69766,内蒙古自治区,150000
呼和浩特市,150100,2007,46368.14549,内蒙古自治区,150000
呼伦贝尔市,150700,2007,24354.2885,内蒙古自治区,150000
通辽市,150500,2007,11272.78082,内蒙古自治区,150000
乌海市,150300,2007,8926.294972,内蒙古自治区,150000
乌兰察布市,150900,2007,10193.50586,内蒙古自治区,150000
