city,cityCode,year,total_sol,province,provinceCode
沧州市,130900,1993,5.883008388853753E9,河北省,130000
承德市,130800,1993,3.5442393949769907E9,河北省,130000
邯郸市,130400,1993,8.272461956679222E9,河北省,130000
衡水市,131100,1993,2.428028150900275E9,河北省,130000
廊坊市,131000,1993,6.079124846993875E9,河北省,130000
秦皇岛市,130300,1993,3.144243187828676E9,河北省,130000
石家庄市,130100,1993,7.935939988125231E9,河北省,130000
唐山市,130200,1993,9.970659160164858E9,河北省,130000
邢台市,130500,1993,4.588035963944318E9,河北省,130000
张家口市,130700,1993,5.355883994977397E9,河北省,130000
安阳市,410500,1993,3.5871925032490206E9,河南省,410000
