city,cityCode,year,total_sol,province,provinceCode
芜湖市,340200,2014,48672.10149982554,安徽省,340000
宣城市,341800,2014,22878.06311871655,安徽省,340000
福州市,350100,2014,122460.5851432081,福建省,350000
龙岩市,350800,2014,26762.309995959215,福建省,350000
南平市,350700,2014,21202.09509592813,福建省,350000
宁德市,350900,2014,30873.39891444639,福建省,350000
莆田市,350300,2014,48097.060943723016,福建省,350000
泉州市,350500,2014,156793.629046153,福建省,350000
三明市,350400,2014,23886.94710141847,福建省,350000
厦门市,350200,2014,90713.84644046446,福建省,350000
漳州市,350600,2014,78704.927519091,福建省,350000
白银市,620400,2014,14250.51506515119,甘肃省,620000
定西市,621100,2014,15032.717884474527,甘肃省,620000
嘉峪关市,620200,2014,13191.875430575776,甘肃省,620000
金昌市,620300,2014,10868.187030607172,甘肃省,620000
酒泉市,620900,2014,26660.033655715804,甘肃省,620000
兰州市,620100,2014,69674.85480369764,甘肃省,620000
陇南市,621200,2014,13097.53939695773,甘肃省,620000
平凉市,620800,2014,12475.26234586975,甘肃省,620000
庆阳市,621000,2014,42837.20253333561,甘肃省,620000
天水市,620500,2014,18579.66373086391,甘肃省,620000
武威市,620600,2014,16531.733845054838,甘肃省,620000
张掖市,620700,2014,14389.406532478275,甘肃省,620000
潮州市,445100,2014,24849.092871013192,广东省,440000
东莞市,441900,2014,154892.7884477552,广东省,440000
佛山市,440600,2014,146127.38755194168,广东省,440000
广州市,440100,2014,245750.06812643816,广东省,440000
河源市,441600,2014,21607.013358485554,广东省,440000
惠州市,441300,2014,91107.0312132833,广东省,440000
江门市,440700,2014,62291.022549442525,广东省,440000
揭阳市,445200,2014,42922.18972700119,广东省,440000
茂名市,440900,2014,30321.080857599532,广东省,440000
梅州市,441400,2014,21198.431597581246,广东省,440000
清远市,441800,2014,45043.70272321993,广东省,440000
汕头市,440500,2014,54907.86189514638,广东省,440000
汕尾市,441500,2014,19129.3520118418,广东省,440000
韶关市,440200,2014,24558.963582832377,广东省,440000
深圳市,440300,2014,190060.8670869389,广东省,440000
阳江市,441700,2014,29118.001398889024,广东省,440000
云浮市,445300,2014,17283.137486326053,广东省,440000
湛江市,440800,2014,49976.818115540445,广东省,440000
肇庆市,441200,2014,37602.24707478902,广东省,440000
中山市,442000,2014,76118.57164308113,广东省,440000
珠海市,440400,2014,54265.650287796816,广东省,440000
安顺市,520400,2014,23337.65639883648,贵州省,520000
毕节市,520500,2014,25745.98277276895,贵州省,520000
贵阳市,520100,2014,67791.89920826654,贵州省,520000
六盘水市,520200,2014,25108.796180564488,贵州省,520000
铜仁市,520600,2014,19520.52343062221,贵州省,520000
遵义市,520300,2014,43451.20103931422,贵州省,520000
儋州市,460400,2014,17568.762578057656,海南省,460000
海口市,460100,2014,33503.11608517577,海南省,460000
三沙市,460300,2014,134.5182710985215,海南省,460000
三亚市,460200,2014,24269.408862511624,海南省,460000
保定市,130600,2014,80480.7090597819,河北省,130000
沧州市,130900,2014,88700.21677507488,河北省,130000
承德市,130800,2014,37909.0931115645,河北省,130000
邯郸市,130400,2014,77903.86957005414,河北省,130000
衡水市,131100,2014,26642.41210542999,河北省,130000
廊坊市,131000,2014,76043.01647774216,河北省,130000
秦皇岛市,130300,2014,46599.28233197404,河北省,130000
石家庄市,130100,2014,103931.53772496028,河北省,130000
唐山市,130200,2014,193171.85846011582,河北省,130000
邢台市,130500,2014,45629.43381279825,河北省,130000
张家口市,130700,2014,50184.40514211324,河北省,130000
安阳市,410500,2014,38586.557363659085,河南省,410000
鹤壁市,410600,2014,13991.236809386284,河南省,410000
焦作市,410800,2014,26866.206753725754,河南省,410000
开封市,410200,2014,29520.203199740372,河南省,410000
洛阳市,410300,2014,55952.04586885013,河南省,410000
漯河市,411100,2014,15609.407233774024,河南省,410000
南阳市,411300,2014,41352.87611873876,河南省,410000
平顶山市,410400,2014,40042.85680454298,河南省,410000
濮阳市,410900,2014,27656.15894401786,河南省,410000
三门峡市,411200,2014,23319.09741509826,河南省,410000
商丘市,411400,2014,45852.868235834394,河南省,410000
新乡市,410700,2014,46678.22590897082,河南省,410000
信阳市,411500,2014,23572.430516789533,河南省,410000
许昌市,411000,2014,29253.298549748873,河南省,410000
郑州市,410100,2014,150218.20946478914,河南省,410000
周口市,411600,2014,29203.993905425596,河南省,410000
驻马店市,411700,2014,36639.90201484508,河南省,410000
大庆市,230600,2014,120761.3093629319,黑龙江省,230000
哈尔滨市,230100,2014,127278.34694615255,黑龙江省,230000
鹤岗市,230400,2014,7721.041618811647,黑龙江省,230000
黑河市,231100,2014,14724.051855474712,黑龙江省,230000
鸡西市,230300,2014,12808.805063686446,黑龙江省,230000
佳木斯市,230800,2014,35047.15921549803,黑龙江省,230000
牡丹江市,231000,2014,26909.973829271254,黑龙江省,230000
七台河市,230900,2014,8309.117407740185,黑龙江省,230000
齐齐哈尔市,230200,2014,43100.02445789436,黑龙江省,230000
双鸭山市,230500,2014,14648.161018365417,黑龙江省,230000
绥化市,231200,2014,28822.76399029642,黑龙江省,230000
伊春市,230700,2014,9338.08378636156,黑龙江省,230000
鄂州市,420700,2014,10771.043512226437,湖北省,420000
黄冈市,421100,2014,22448.118686481343,湖北省,420000
黄石市,420200,2014,16221.179829102284,湖北省,420000
荆门市,420800,2014,11832.559227768465,湖北省,420000
荆州市,421000,2014,18699.5258462524,湖北省,420000
十堰市,420300,2014,15100.826807902198,湖北省,420000
随州市,421300,2014,7723.6416901948105,湖北省,420000
武汉市,420100,2014,152061.3844916951,湖北省,420000
咸宁市,421200,2014,12015.160482304442,湖北省,420000
襄阳市,420600,2014,27993.324683198243,湖北省,420000
孝感市,420900,2014,18483.934220234554,湖北省,420000
