region,regionCode,year,total_sol
重庆市,500000,2000,1.265188605490196E7
广西壮族自治区,450000,2000,-9334550.392156867
内蒙古自治区,150000,2000,1.080498254117648E7
宁夏回族自治区,640000,2000,1.0785697258823527E7
西藏自治区,540000,2000,-1.8162331537254896E7
新疆维吾尔自治区,650000,2000,1.2289203964705888E7
澳门特别行政区,820000,2000,-1286094.2078431374
香港特别行政区,810000,2000,-3736102.0470588277
安徽省,340000,2001,4.291207854117646E7
福建省,350000,2001,-6.886638109803922E7
甘肃省,620000,2001,2.5960451694117647E7
广东省,440000,2001,-2.3752504866666682E7
贵州省,520000,2001,1.7570436152941175E7
海南省,460000,2001,-1.385829945647059E8
河北省,130000,2001,1.0532637057254902E8
河南省,410000,2001,1.0237656025490196E8
黑龙江省,230000,2001,7.273707961568628E7
湖北省,420000,2001,4.291740877254902E7
湖南省,430000,2001,3.2811342576470584E7
吉林省,220000,2001,4.6229407992156856E7
江苏省,320000,2001,3.449958811764705E7
江西省,360000,2001,2.1081196725490198E7
辽宁省,210000,2001,-1.102835897647057E7
青海省,630000,2001,7292854.443137255
山东省,370000,2001,9.777120320784312E7
山西省,140000,2001,8.73574626235294E7
陕西省,610000,2001,4.8922580380392164E7
四川省,510000,2001,4.3001124317647055E7
台湾省,710000,2001,-7444240.607843137
云南省,530000,2001,2.8169413329411756E7
浙江省,330000,2001,-6.4562772937254906E7
北京市,110000,2001,3.897955591372549E7
上海市,310000,2001,-3572685.270588236
天津市,120000,2001,4011051.101960779
重庆市,500000,2001,1.4869244411764707E7
广西壮族自治区,450000,2001,-5834044.462745108
内蒙古自治区,150000,2001,1.0752228027450988E7
宁夏回族自治区,640000,2001,1.1573516290196076E7
西藏自治区,540000,2001,-1.801964263921568E7
新疆维吾尔自治区,650000,2001,1.1107506650980394E7
澳门特别行政区,820000,2001,-1283319.7450980395
香港特别行政区,810000,2001,-3714918.890196082
安徽省,340000,2002,5.539415079607845E7
福建省,350000,2002,-6.68272818117647E7
甘肃省,620000,2002,2.8030222274509802E7
广东省,440000,2002,-1.8151307592156876E7
贵州省,520000,2002,1.9640119258823533E7
海南省,460000,2002,-1.357805476784314E8
河北省,130000,2002,1.0582078520392159E8
河南省,410000,2002,1.1977882536470589E8
黑龙江省,230000,2002,8.555631540000002E7
湖北省,420000,2002,5.26592620392157E7
湖南省,430000,2002,4.025332581568628E7
吉林省,220000,2002,4.0434186686274506E7
江苏省,320000,2002,5.991260974509803E7
江西省,360000,2002,2.874829392941176E7
辽宁省,210000,2002,-2.1946787211764697E7
青海省,630000,2002,7728337.964705882
山东省,370000,2002,1.0770767603137252E8
山西省,140000,2002,8.944039461176473E7
陕西省,610000,2002,5.396611578823529E7
四川省,510000,2002,5.2519757415686265E7
台湾省,710000,2002,-3733847.9333333382
云南省,530000,2002,3.290542897254902E7
浙江省,330000,2002,-4.792992696078432E7
北京市,110000,2002,4.032613709019607E7
上海市,310000,2002,7956.215686274692
天津市,120000,2002,4417311.69803921
重庆市,500000,2002,1.9998368815686274E7
