county,countyCode,year,hviirs,city,cityCode,province,provinceCode
秦安县,620522,2013,12795.30588,天水市,620500,甘肃省,620000
清水县,620521,2013,12798.61961,天水市,620500,甘肃省,620000
武山县,620524,2013,13297.64314,天水市,620500,甘肃省,620000
古浪县,620622,2013,23747.49804,武威市,620600,甘肃省,620000
民勤县,620621,2013,20719.97647,武威市,620600,甘肃省,620000
高台县,620724,2013,15749.41569,张掖市,620700,甘肃省,620000
临泽县,620723,2013,11806.93333,张掖市,620700,甘肃省,620000
民乐县,620722,2013,15449.59608,张掖市,620700,甘肃省,620000
山丹县,620725,2013,19942.61569,张掖市,620700,甘肃省,620000
敦煌市,620982,2013,28113.12549,酒泉市,620900,甘肃省,620000
玉门市,620981,2013,47712.69804,酒泉市,620900,甘肃省,620000
华亭市,620881,2013,11431.27843,平凉市,620800,甘肃省,620000
嘉峪关市,620200,2013,24330.93725,嘉峪关市,620200,甘肃省,620000
白银区,620402,2013,17657.71373,白银市,620400,甘肃省,620000
平川区,620403,2013,14703.93333,白银市,620400,甘肃省,620000
安定区,621102,2013,25938.50196,定西市,621100,甘肃省,620000
金川区,620302,2013,23658.14118,金昌市,620300,甘肃省,620000
肃州区,620902,2013,32577.02745,酒泉市,620900,甘肃省,620000
安宁区,620105,2013,6903.854902,兰州市,620100,甘肃省,620000
城关区,620102,2013,12666.32549,兰州市,620100,甘肃省,620000
红古区,620111,2013,7076.145098,兰州市,620100,甘肃省,620000
七里河区,620103,2013,10399.41176,兰州市,620100,甘肃省,620000
西固区,620104,2013,12931.01569,兰州市,620100,甘肃省,620000
武都区,621202,2013,25564.70196,陇南市,621200,甘肃省,620000
崆峒区,620802,2013,20347.86275,平凉市,620800,甘肃省,620000
西峰区,621002,2013,16478.61176,庆阳市,621000,甘肃省,620000
麦积区,620503,2013,30826.88627,天水市,620500,甘肃省,620000
秦州区,620502,2013,22001.26275,天水市,620500,甘肃省,620000
凉州区,620602,2013,41236.80392,武威市,620600,甘肃省,620000
甘州区,620702,2013,30748.67059,张掖市,620700,甘肃省,620000
阿克塞哈萨克族自治县,620924,2013,10310.4,酒泉市,620900,甘肃省,620000
肃北蒙古族自治县,620923,2013,29222.38039,酒泉市,620900,甘肃省,620000
张家川回族自治县,620525,2013,8847.980392,天水市,620500,甘肃省,620000
天祝藏族自治县,620623,2013,19587.47451,武威市,620600,甘肃省,620000
肃南裕固族自治县,620721,2013,26960.79608,张掖市,620700,甘肃省,620000
连江县,350122,2013,23429.79608,福州市,350100,福建省,350000
罗源县,350123,2013,18259.89804,福州市,350100,福建省,350000
闽侯县,350121,2013,37930.76471,福州市,350100,福建省,350000
闽清县,350124,2013,11974.54902,福州市,350100,福建省,350000
平潭县,350128,2013,10854.57647,福州市,350100,福建省,350000
永泰县,350125,2013,16143.04314,福州市,350100,福建省,350000
连城县,350825,2013,15153.2,龙岩市,350800,福建省,350000
上杭县,350823,2013,25576.29412,龙岩市,350800,福建省,350000
武平县,350824,2013,13485.82745,龙岩市,350800,福建省,350000
长汀县,350821,2013,15958.68627,龙岩市,350800,福建省,350000
光泽县,350723,2013,8447.866667,南平市,350700,福建省,350000
浦城县,350722,2013,13559.0549,南平市,350700,福建省,350000
顺昌县,350721,2013,10472.44314,南平市,350700,福建省,350000
松溪县,350724,2013,5269.121569,南平市,350700,福建省,350000
政和县,350725,2013,9690.407843,南平市,350700,福建省,350000
古田县,350922,2013,16049.36078,宁德市,350900,福建省,350000
屏南县,350923,2013,6590.482353,宁德市,350900,福建省,350000
寿宁县,350924,2013,8536.137255,宁德市,350900,福建省,350000
霞浦县,350921,2013,12554.43529,宁德市,350900,福建省,350000
柘荣县,350926,2013,4326.945098,宁德市,350900,福建省,350000
周宁县,350925,2013,7595.372549,宁德市,350900,福建省,350000
仙游县,350322,2013,25152.10196,莆田市,350300,福建省,350000
安溪县,350524,2013,37329.46275,泉州市,350500,福建省,350000
德化县,350526,2013,16131,泉州市,350500,福建省,350000
惠安县,350521,2013,28958.70588,泉州市,350500,福建省,350000
金门县,350527,2013,8023.839216,泉州市,350500,福建省,350000
永春县,350525,2013,19623.50588,泉州市,350500,福建省,350000
大田县,350425,2013,18416.31765,三明市,350400,福建省,350000
建宁县,350430,2013,8190.67451,三明市,350400,福建省,350000
将乐县,350428,2013,11138.78039,三明市,350400,福建省,350000
明溪县,350421,2013,6711.443137,三明市,350400,福建省,350000
宁化县,350424,2013,12602.56471,三明市,350400,福建省,350000
清流县,350423,2013,10522.36863,三明市,350400,福建省,350000
泰宁县,350429,2013,7668.788235,三明市,350400,福建省,350000
尤溪县,350426,2013,17896.98431,三明市,350400,福建省,350000
东山县,350626,2013,11715.23137,漳州市,350600,福建省,350000
华安县,350629,2013,10321.20392,漳州市,350600,福建省,350000
南靖县,350627,2013,17484.20784,漳州市,350600,福建省,350000
平和县,350628,2013,19534.41176,漳州市,350600,福建省,350000
云霄县,350622,2013,12967.89804,漳州市,350600,福建省,350000
漳浦县,350623,2013,33864.66667,漳州市,350600,福建省,350000
诏安县,350624,2013,14314.04706,漳州市,350600,福建省,350000
福清市,350181,2013,41166.89412,福州市,350100,福建省,350000
漳平市,350881,2013,19267.20784,龙岩市,350800,福建省,350000
建瓯市,350783,2013,22677.77647,南平市,350700,福建省,350000
邵武市,350781,2013,14778.24706,南平市,350700,福建省,350000
武夷山市,350782,2013,20417.33725,南平市,350700,福建省,350000
福安市,350981,2013,22175.33725,宁德市,350900,福建省,350000
福鼎市,350982,2013,23234.32941,宁德市,350900,福建省,350000
晋江市,350582,2013,47389.73725,泉州市,350500,福建省,350000
南安市,350583,2013,57809.99216,泉州市,350500,福建省,350000
石狮市,350581,2013,12849.83137,泉州市,350500,福建省,350000
永安市,350481,2013,20285.74902,三明市,350400,福建省,350000
仓山区,350104,2013,11965.92549,福州市,350100,福建省,350000
鼓楼区,350102,2013,2862.823529,福州市,350100,福建省,350000
晋安区,350111,2013,13154.30588,福州市,350100,福建省,350000
马尾区,350105,2013,9488.556863,福州市,350100,福建省,350000
台江区,350103,2013,1440.133333,福州市,350100,福建省,350000
长乐区,350112,2013,28759.66667,福州市,350100,福建省,350000
新罗区,350802,2013,28028.01961,龙岩市,350800,福建省,350000
永定区,350803,2013,20044.71765,龙岩市,350800,福建省,350000
建阳区,350703,2013,22656.44314,南平市,350700,福建省,350000
延平区,350702,2013,22297.65882,南平市,350700,福建省,350000
蕉城区,350902,2013,19413.12941,宁德市,350900,福建省,350000
城厢区,350302,2013,10536.35294,莆田市,350300,福建省,350000
涵江区,350303,2013,14929.14902,莆田市,350300,福建省,350000
荔城区,350304,2013,13203.3451,莆田市,350300,福建省,350000
秀屿区,350305,2013,18337.96078,莆田市,350300,福建省,350000
丰泽区,350503,2013,9406.062745,泉州市,350500,福建省,350000
鲤城区,350502,2013,4478.662745,泉州市,350500,福建省,350000
洛江区,350504,2013,8189.576471,泉州市,350500,福建省,350000
泉港区,350505,2013,12300.72941,泉州市,350500,福建省,350000
三元区,350403,2013,14604.4,三明市,350400,福建省,350000
沙县区,350427,2013,15919.21569,三明市,350400,福建省,350000
海沧区,350205,2013,15351.86275,厦门市,350200,福建省,350000
湖里区,350206,2013,6134.717647,厦门市,350200,福建省,350000
集美区,350211,2013,16158.72941,厦门市,350200,福建省,350000
思明区,350203,2013,6609.647059,厦门市,350200,福建省,350000
同安区,350212,2013,21697.96863,厦门市,350200,福建省,350000
翔安区,350213,2013,21266.54902,厦门市,350200,福建省,350000
龙海区,350681,2013,43611.10588,漳州市,350600,福建省,350000
龙文区,350603,2013,6695.494118,漳州市,350600,福建省,350000
芗城区,350602,2013,8480.890196,漳州市,350600,福建省,350000
长泰区,350625,2013,18452.05882,漳州市,350600,福建省,350000
普定县,520422,2013,12641.49804,安顺市,520400,贵州省,520000
大方县,520521,2013,29654.91765,毕节市,520500,贵州省,520000
赫章县,520527,2013,19695.62353,毕节市,520500,贵州省,520000
金沙县,520523,2013,22997.98039,毕节市,520500,贵州省,520000
纳雍县,520525,2013,20975.8,毕节市,520500,贵州省,520000
织金县,520524,2013,26496.8549,毕节市,520500,贵州省,520000
开阳县,520121,2013,22395.16471,贵阳市,520100,贵州省,520000
息烽县,520122,2013,11829.69412,贵阳市,520100,贵州省,520000
修文县,520123,2013,12343.04314,贵阳市,520100,贵州省,520000
德江县,520626,2013,15381.35294,铜仁市,520600,贵州省,520000
江口县,520621,2013,10975.64314,铜仁市,520600,贵州省,520000
石阡县,520623,2013,9803.427451,铜仁市,520600,贵州省,520000
思南县,520624,2013,16096.81176,铜仁市,520600,贵州省,520000
凤冈县,520327,2013,12502.73725,遵义市,520300,贵州省,520000
湄潭县,520328,2013,14609.61176,遵义市,520300,贵州省,520000
绥阳县,520323,2013,10708.4902,遵义市,520300,贵州省,520000
桐梓县,520322,2013,21285.15294,遵义市,520300,贵州省,520000
习水县,520330,2013,19628.92941,遵义市,520300,贵州省,520000
余庆县,520329,2013,11634.5451,遵义市,520300,贵州省,520000
正安县,520324,2013,10301.23137,遵义市,520300,贵州省,520000
六枝特区,520203,2013,18822.61176,六盘水市,520200,贵州省,520000
黔西市,520522,2013,22439.42353,毕节市,520500,贵州省,520000
清镇市,520181,2013,18686.89412,贵阳市,520100,贵州省,520000
盘州市,520281,2013,40973.2902,六盘水市,520200,贵州省,520000
赤水市,520381,2013,8194.501961,遵义市,520300,贵州省,520000
仁怀市,520382,2013,21601.87843,遵义市,520300,贵州省,520000
平坝区,520403,2013,13311.03529,安顺市,520400,贵州省,520000
西秀区,520402,2013,25438.7451,安顺市,520400,贵州省,520000
七星关区,520502,2013,29882.54902,毕节市,520500,贵州省,520000
白云区,520113,2013,10131.29412,贵阳市,520100,贵州省,520000
观山湖区,520115,2013,11119.02745,贵阳市,520100,贵州省,520000
花溪区,520111,2013,26608.87451,贵阳市,520100,贵州省,520000
南明区,520102,2013,11941.80784,贵阳市,520100,贵州省,520000
乌当区,520112,2013,11910.74118,贵阳市,520100,贵州省,520000
云岩区,520103,2013,7067.564706,贵阳市,520100,贵州省,520000
水城区,520221,2013,31145.98824,六盘水市,520200,贵州省,520000
钟山区,520201,2013,19315.47059,六盘水市,520200,贵州省,520000
碧江区,520602,2013,13202.84706,铜仁市,520600,贵州省,520000
万山区,520603,2013,5473.792157,铜仁市,520600,贵州省,520000
播州区,520304,2013,27750.02745,遵义市,520300,贵州省,520000
红花岗区,520302,2013,22456.86667,遵义市,520300,贵州省,520000
汇川区,520303,2013,16277.35686,遵义市,520300,贵州省,520000
关岭布依族苗族自治县,520424,2013,11363.75686,安顺市,520400,贵州省,520000
镇宁布依族苗族自治县,520423,2013,14995.71765,安顺市,520400,贵州省,520000
紫云苗族布依族自治县,520425,2013,13866.21961,安顺市,520400,贵州省,520000
威宁彝族回族苗族自治县,520526,2013,35600.88627,毕节市,520500,贵州省,520000
松桃苗族自治县,520628,2013,18404.13333,铜仁市,520600,贵州省,520000
沿河土家族自治县,520627,2013,12037.25098,铜仁市,520600,贵州省,520000
印江土家族苗族自治县,520625,2013,11502.69412,铜仁市,520600,贵州省,520000
玉屏侗族自治县,520622,2013,7278.976471,铜仁市,520600,贵州省,520000
道真仡佬族苗族自治县,520325,2013,6365.129412,遵义市,520300,贵州省,520000
务川仡佬族苗族自治县,520326,2013,8243.505882,遵义市,520300,贵州省,520000
台安县,210321,2013,18743.85098,鞍山市,210300,辽宁省,210000
朝阳县,211321,2013,32063.78039,朝阳市,211300,辽宁省,210000
建平县,211322,2013,45962.73333,朝阳市,211300,辽宁省,210000
长海县,210224,2013,1273.541176,大连市,210200,辽宁省,210000
抚顺县,210421,2013,16048.92157,抚顺市,210400,辽宁省,210000
彰武县,210922,2013,27496.95294,阜新市,210900,辽宁省,210000
建昌县,211422,2013,21641.37255,葫芦岛市,211400,辽宁省,210000
绥中县,211421,2013,30119.10588,葫芦岛市,211400,辽宁省,210000
黑山县,210726,2013,22872.09804,锦州市,210700,辽宁省,210000
义县,210727,2013,22224.59608,锦州市,210700,辽宁省,210000
辽阳县,211021,2013,33799.77255,辽阳市,211000,辽宁省,210000
盘山县,211122,2013,34362.58824,盘锦市,211100,辽宁省,210000
法库县,210124,2013,29650.79608,沈阳市,210100,辽宁省,210000
康平县,210123,2013,24609.54902,沈阳市,210100,辽宁省,210000
昌图县,211224,2013,48735.92549,铁岭市,211200,辽宁省,210000
铁岭县,211221,2013,29588.00784,铁岭市,211200,辽宁省,210000
西丰县,211223,2013,25878.14902,铁岭市,211200,辽宁省,210000
海城市,210381,2013,45766.21961,鞍山市,210300,辽宁省,210000
北票市,211381,2013,39169.24314,朝阳市,211300,辽宁省,210000
凌源市,211382,2013,28234.11373,朝阳市,211300,辽宁省,210000
瓦房店市,210281,2013,57987.38039,大连市,210200,辽宁省,210000
庄河市,210283,2013,43036.68235,大连市,210200,辽宁省,210000
东港市,210681,2013,30315.93333,丹东市,210600,辽宁省,210000
凤城市,210682,2013,39130.95686,丹东市,210600,辽宁省,210000
兴城市,211481,2013,28406.13725,葫芦岛市,211400,辽宁省,210000
北镇市,210782,2013,19304.33333,锦州市,210700,辽宁省,210000
凌海市,210781,2013,29838.62353,锦州市,210700,辽宁省,210000
灯塔市,211081,2013,28354.72941,辽阳市,211000,辽宁省,210000
新民市,210181,2013,42646.72941,沈阳市,210100,辽宁省,210000
调兵山市,211281,2013,7288.184314,铁岭市,211200,辽宁省,210000
开原市,211282,2013,32344.56863,铁岭市,211200,辽宁省,210000
大石桥市,210882,2013,33002.97255,营口市,210800,辽宁省,210000
盖州市,210881,2013,39330.88235,营口市,210800,辽宁省,210000
立山区,210304,2013,12510.34118,鞍山市,210300,辽宁省,210000
千山区,210311,2013,8924.07451,鞍山市,210300,辽宁省,210000
铁东区,210302,2013,9093.231373,鞍山市,210300,辽宁省,210000
铁西区,210303,2013,11986.88627,鞍山市,210300,辽宁省,210000
明山区,210504,2013,11784.85882,本溪市,210500,辽宁省,210000
南芬区,210505,2013,8723.576471,本溪市,210500,辽宁省,210000
平山区,210502,2013,8906.65098,本溪市,210500,辽宁省,210000
溪湖区,210503,2013,13978.9451,本溪市,210500,辽宁省,210000
龙城区,211303,2013,11537.70588,朝阳市,211300,辽宁省,210000
双塔区,211302,2013,12394.52941,朝阳市,211300,辽宁省,210000
甘井子区,210211,2013,34278.04706,大连市,210200,辽宁省,210000
金州区,210213,2013,58926.23529,大连市,210200,辽宁省,210000
旅顺口区,210212,2013,18795.18431,大连市,210200,辽宁省,210000
普兰店区,210214,2013,32685.92549,大连市,210200,辽宁省,210000
沙河口区,210204,2013,3997.34902,大连市,210200,辽宁省,210000
西岗区,210203,2013,2669.247059,大连市,210200,辽宁省,210000
中山区,210202,2013,4573.329412,大连市,210200,辽宁省,210000
元宝区,210602,2013,3350.443137,丹东市,210600,辽宁省,210000
振安区,210604,2013,9277.705882,丹东市,210600,辽宁省,210000
振兴区,210603,2013,7872.72549,丹东市,210600,辽宁省,210000
东洲区,210403,2013,16598.86667,抚顺市,210400,辽宁省,210000
顺城区,210411,2013,12217.82745,抚顺市,210400,辽宁省,210000
望花区,210404,2013,14555.5098,抚顺市,210400,辽宁省,210000
新抚区,210402,2013,6150.086275,抚顺市,210400,辽宁省,210000
海州区,210902,2013,3016.254902,阜新市,210900,辽宁省,210000
清河门区,210905,2013,1494,阜新市,210900,辽宁省,210000
太平区,210904,2013,3717.447059,阜新市,210900,辽宁省,210000
细河区,210911,2013,5679.835294,阜新市,210900,辽宁省,210000
新邱区,210903,2013,3112.588235,阜新市,210900,辽宁省,210000
连山区,211402,2013,17995.79216,葫芦岛市,211400,辽宁省,210000
龙港区,211403,2013,10534.49412,葫芦岛市,211400,辽宁省,210000
