countycode,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,id,county,city,citycode,province,provincecode
430212,8.8332233,8.9210663,9.0824032,9.3018312,9.3880901,9.4917297,9.7089214,9.8406944,9.8110857,10.149767,10.373735,10.537108,10.684859,10.724417,10.790383,10.847807,10.936708,11.003287,11.07015,11.156686,11.242979,1601,渌口区,株洲市,430200,湖南省,430000
430223,8.7729216,8.8601913,9.0181637,9.2787771,9.3633337,9.4894171,9.6895151,9.8827152,9.9016256,10.089291,10.376612,10.472542,10.569798,10.607127,10.681458,10.781459,10.814931,10.873601,10.9426,10.995277,11.099334,1602,攸县,株洲市,430200,湖南省,430000
430224,8.7555962,8.8241272,8.9359055,9.1853838,9.2759762,9.3918219,9.5972185,9.843173,9.8627033,10.061619,10.361313,10.440182,10.533601,10.552597,10.591506,10.727332,10.860203,10.921,10.982089,11.024235,11.136695,1603,茶陵县,株洲市,430200,湖南省,430000
430225,8.6692219,8.7426014,8.9729519,9.1790867,9.2828474,9.3519239,9.6302156,9.8099728,9.8837729,10.09166,10.368831,10.422174,10.575267,10.65694,10.706135,10.770741,10.814285,10.877605,10.943548,11.006559,11.082468,1604,炎陵县,株洲市,430200,湖南省,430000
430281,8.8497601,8.9543123,9.1494522,9.325758,9.478035,9.5463428,9.7915134,9.9669514,9.9890223,10.205991,10.450583,10.595227,10.752264,10.802448,10.868974,10.919297,11.033566,11.117404,11.160568,11.213902,11.298013,1605,醴陵市,株洲市,430200,湖南省,430000
430302,9.1395597,9.1882429,9.3938751,9.570034,9.7492552,9.8848543,10.123984,10.316666,10.307439,10.506902,10.698694,10.898792,11.056562,11.117341,11.176437,11.232992,11.291118,11.356097,11.399958,11.455026,11.553091,1606,雨湖区,湘潭市,430300,湖南省,430000
430304,9.2191305,9.3292828,9.5096264,9.7075958,9.8792324,9.9888916,10.234509,10.397423,10.393348,10.592629,10.848258,10.958741,11.159239,11.228955,11.291559,11.351288,11.406466,11.461047,11.508217,11.557544,11.647765,1607,岳塘区,湘潭市,430300,湖南省,430000
430321,8.810605,8.9127684,9.0266504,9.2713165,9.3948126,9.497941,9.7309628,9.9193983,10.001269,10.152832,10.423462,10.544768,10.785597,10.826579,10.887403,10.964083,11.027854,11.095251,11.147996,11.198407,11.298352,1608,湘潭县,湘潭市,430300,湖南省,430000
430381,8.892149,8.973877,9.1468039,9.3283367,9.4192209,9.5908842,9.7928143,9.9626675,10.063883,10.25542,10.472601,10.628554,10.818279,10.872344,10.917084,10.952878,11.020781,11.07844,11.126216,11.186495,11.285987,1609,湘乡市,湘潭市,430300,湖南省,430000
430382,8.8865423,8.9965019,9.190052,9.4037237,9.482048,9.6040916,9.8057394,10.062152,10.113235,10.323627,10.539479,10.730492,10.895027,10.856308,10.930688,10.893596,10.990746,11.044346,11.108486,11.185522,11.270898,1610,韶山市,湘潭市,430300,湖南省,430000
430405,8.8408146,8.926548,9.1563988,9.3269329,9.4483461,9.5793667,9.7941666,10.015255,9.9977093,10.189498,10.480741,10.556591,10.741377,10.825581,10.879801,10.925371,10.992929,11.057296,11.121613,11.172029,11.262155,1611,珠晖区,衡阳市,430400,湖南省,430000
430406,8.9200153,8.988698,9.2037268,9.3855333,9.391655,9.5811462,9.7843952,10.016829,10.143598,10.389889,10.579816,10.694802,10.839917,10.913989,10.960463,11.007173,11.053088,11.122176,11.173698,11.230468,11.314971,1612,雁峰区,衡阳市,430400,湖南省,430000
430407,8.8440437,8.8722105,9.2125368,9.2858505,9.4877138,9.5992231,9.8268642,10.04066,9.9707079,10.2149,10.420207,10.631649,10.759725,10.845494,10.92358,10.964273,11.013297,11.096154,11.153303,11.209504,11.297372,1613,石鼓区,衡阳市,430400,湖南省,430000
430408,8.929184,9.0322857,9.2909746,9.4381971,9.6137905,9.7735252,9.952754,10.154315,10.195485,10.443172,10.572351,10.739442,10.849002,10.931385,10.989535,11.029314,11.07453,11.149819,11.20302,11.258175,11.347927,1614,蒸湘区,衡阳市,430400,湖南省,430000
430412,8.7333956,8.7967672,8.9292212,9.1156158,9.2310181,9.4035416,9.6103582,9.8129396,9.8704052,10.000359,10.27264,10.376918,10.446078,10.57607,10.663591,10.746315,10.806759,10.88834,10.938378,10.984652,11.10216,1615,南岳区,衡阳市,430400,湖南省,430000
430421,8.5803413,8.6388645,8.7714653,8.9147139,9.0586166,9.2434187,9.3978586,9.6304655,9.6249533,9.8463297,10.098558,10.238371,10.356678,10.426704,10.480452,10.525742,10.623791,10.704629,10.775998,10.824801,10.918698,1616,衡阳县,衡阳市,430400,湖南省,430000
430422,8.2148914,8.5130758,8.6309385,8.8745489,8.8341761,9.1654434,9.3992815,9.5611544,9.6602278,9.815074,10.027641,10.186992,10.364459,10.442128,10.501707,10.559105,10.619585,10.702392,10.768966,10.846417,10.920646,1617,衡南县,衡阳市,430400,湖南省,430000
430423,8.2893286,8.5936832,8.723032,8.9556818,9.1144152,9.3311796,9.5036068,9.6714859,9.684145,9.9315062,10.142084,10.272382,10.440197,10.502231,10.521091,10.583158,10.681796,10.744002,10.819515,10.894483,11.001501,1618,衡山县,衡阳市,430400,湖南省,430000
430424,8.421998,8.5864143,8.7434111,8.8880777,9.0135117,9.1796131,9.4335756,9.5404329,9.5775175,9.8218527,10.068071,10.190995,10.309553,10.400227,10.456017,10.503352,10.591604,10.695807,10.701109,10.803191,10.884485,1619,衡东县,衡阳市,430400,湖南省,430000
430426,8.5364637,8.5471153,8.7737942,9.0346174,9.0376015,9.1871796,9.4246731,9.6057396,9.5470924,9.8162975,10.07907,10.154759,10.286471,10.403486,10.473812,10.557006,10.622104,10.699202,10.782679,10.868194,10.930503,1620,祁东县,衡阳市,430400,湖南省,430000
430481,8.665906,8.7427158,8.9495811,9.0483055,9.1821318,9.3104258,9.5298834,9.730094,9.7496557,9.9882326,10.204476,10.309185,10.477839,10.537346,10.592346,10.651547,10.711401,10.781544,10.836748,10.900569,10.978009,1621,耒阳市,衡阳市,430400,湖南省,430000
430482,8.48701,8.6343002,8.7950754,8.9558649,9.0327902,9.1961031,9.3857708,9.6188002,9.6591473,9.8560486,10.075354,10.21021,10.468775,10.513926,10.578847,10.633194,10.688266,10.746447,10.822118,10.90197,10.973516,1622,常宁市,衡阳市,430400,湖南省,430000
430502,8.2668982,8.4287567,8.5543118,8.7730923,8.8506374,8.9676046,9.1666908,9.4155607,9.4389143,9.5879927,9.8660946,9.9358606,10.221437,10.30423,10.356027,10.417147,10.476666,10.52501,10.5858,10.650001,10.754541,1623,双清区,邵阳市,430500,湖南省,430000
430503,8.2325602,8.3313904,8.4831324,8.7068644,8.8350344,9.0068989,9.2397242,9.3832178,9.4603262,9.6136265,9.8726692,9.9404058,10.168573,10.25485,10.299124,10.367268,10.420311,10.468485,10.527881,10.585957,10.687563,1624,大祥区,邵阳市,430500,湖南省,430000
430511,8.0623055,8.1783676,8.4216366,8.5345573,8.7841148,8.9675102,9.241107,9.4038391,9.3167944,9.5948172,9.8198748,9.9939823,10.184762,10.260925,10.335741,10.378125,10.447115,10.503154,10.550539,10.611226,10.703068,1625,北塔区,邵阳市,430500,湖南省,430000
430522,7.729507,7.986094,8.1340647,8.328083,8.4275837,8.6081724,8.8480759,9.0370617,9.1304207,9.2967863,9.4927368,9.6430683,9.8106632,9.9032421,9.960454,10.006401,10.117404,10.20145,10.244343,10.281867,10.376852,1626,新邵县,邵阳市,430500,湖南省,430000
430523,7.6608081,7.8318539,8.0802851,8.2488956,8.2855291,8.4939003,8.6054411,8.8811073,9.0037661,9.1536036,9.393466,9.4021091,9.7486248,9.8069315,9.8742971,9.9231138,10.032597,10.118718,10.158496,10.211857,10.321077,1627,邵阳县,邵阳市,430500,湖南省,430000
430524,7.9484177,7.9996285,8.1781406,8.3401937,8.4745321,8.6493721,8.8029757,9.0143051,9.1052713,9.2570457,9.5182304,9.6164989,9.8447342,9.8859138,9.9489832,10.02119,10.084519,10.139608,10.198952,10.267903,10.376628,1628,隆回县,邵阳市,430500,湖南省,430000
430525,7.7838306,7.9296622,8.1445265,8.3585634,8.4762373,8.5905094,8.7942867,9.0353775,9.1305666,9.2316523,9.5232248,9.6318998,9.8573227,9.9108677,9.9702377,10.027435,10.070763,10.134679,10.210789,10.256531,10.358993,1629,洞口县,邵阳市,430500,湖南省,430000
430527,7.6835313,7.8776689,8.0542974,8.2223978,8.4125137,8.5148029,8.743721,8.92626,9.0343752,9.2026234,9.410574,9.4630594,9.6372375,9.6887083,9.7873068,9.8506641,9.9084215,9.9723911,9.9911098,10.040792,10.151259,1630,绥宁县,邵阳市,430500,湖南省,430000
430528,7.8555813,7.9631448,8.1292887,8.3526573,8.4374628,8.6024961,8.7804251,9.0099802,9.0619431,9.2442951,9.4919004,9.6108341,9.7885036,9.8309813,9.8834686,9.9340639,9.9860249,10.045942,10.106961,10.170341,10.291763,1631,新宁县,邵阳市,430500,湖南省,430000
430529,7.8750296,7.9708176,8.1299944,8.2954206,8.3894529,8.5077448,8.7655983,8.982913,9.0305099,9.151228,9.4654951,9.5710926,9.7511463,9.8044586,9.8739901,9.9437065,10.027037,10.062538,10.135077,10.183598,10.303051,1632,城步苗族自治县,邵阳市,430500,湖南省,430000
430581,7.9058566,7.9664278,8.1932068,8.3866615,8.5130491,8.6447725,8.825654,9.0523605,9.1713753,9.2827024,9.5683174,9.6699495,9.8988285,9.9715204,10.02532,10.082311,10.146364,10.203084,10.251512,10.318744,10.425016,1633,武冈市,邵阳市,430500,湖南省,430000
430582,8.063098,8.1504984,8.270936,8.4830418,8.5896473,8.7204456,8.9376688,9.1354723,9.1850319,9.3095341,9.5504036,9.6885633,9.8788548,9.9735851,10.051097,10.115739,10.179894,10.231694,10.304694,10.36585,10.468977,1634,邵东市,邵阳市,430500,湖南省,430000
430602,9.0895109,9.1854477,9.3777418,9.6141434,9.778616,9.88591,10.11061,10.299242,10.269306,10.465959,10.701552,10.846291,11.009223,11.078571,11.131841,11.181083,11.225095,11.29066,11.352426,11.404455,11.503047,1635,岳阳楼区,岳阳市,430600,湖南省,430000
430603,8.9639816,9.0552387,9.1271496,9.3605146,9.5055475,9.6096191,9.8592272,10.044963,10.06018,10.228168,10.486375,10.645899,10.897936,10.964626,11.024468,11.064379,11.104936,11.172988,11.247034,11.304796,11.4264,1636,云溪区,岳阳市,430600,湖南省,430000
430611,8.7627068,8.8148966,8.8575153,8.9298172,8.7515306,9.3588419,9.5778408,9.7539186,9.752552,9.9941607,10.290233,10.482013,10.633832,10.774527,10.80078,10.801838,10.869872,10.944228,11.007295,11.053348,11.148999,1637,君山区,岳阳市,430600,湖南省,430000
430621,8.6424522,8.7575464,8.9285898,9.1160069,9.2183771,9.3821678,9.6746874,9.7861252,9.8361607,9.9543533,10.226642,10.35472,10.569103,10.653591,10.691628,10.752364,10.816061,10.881743,10.960348,11.023149,11.129483,1638,岳阳县,岳阳市,430600,湖南省,430000
430623,8.6584139,8.8097992,8.9339628,9.1572275,9.2482061,9.3614779,9.5833645,9.7772074,9.869771,10.070472,10.299212,10.375653,10.57724,10.629821,10.673161,10.738846,10.79605,10.839015,10.90881,10.966455,11.056178,1639,华容县,岳阳市,430600,湖南省,430000
430624,8.6201391,8.7809095,8.9297571,9.1243219,9.2736511,9.3981247,9.6740799,9.741704,9.8279095,10.011149,10.29115,10.411839,10.630609,10.693606,10.755635,10.81459,10.87711,10.946689,11.022644,11.080082,11.197605,1640,湘阴县,岳阳市,430600,湖南省,430000
430626,8.6355972,8.7453508,8.8649883,9.0918331,9.205122,9.3266277,9.5526133,9.7450571,9.7814455,9.9481049,10.190755,10.364188,10.539216,10.597445,10.637061,10.725348,10.804372,10.861053,10.930464,10.988875,11.088515,1641,平江县,岳阳市,430600,湖南省,430000
430681,8.672925,8.7340097,8.9616852,9.1594744,9.288929,9.4495134,9.6936693,9.8768063,9.8651371,10.119025,10.353805,10.493754,10.654819,10.747456,10.799094,10.839498,10.883364,10.964631,11.021508,11.085342,11.194225,1642,汨罗市,岳阳市,430600,湖南省,430000
430682,8.7544994,8.8685703,8.9574671,9.1522341,9.2552652,9.3702364,9.6794987,9.8712349,9.8938293,10.086768,10.315003,10.421118,10.612722,10.683667,10.755126,10.829689,10.892919,10.955952,11.003969,11.055058,11.160141,1643,临湘市,岳阳市,430600,湖南省,430000
430702,9.0493002,9.0893488,9.3149786,9.4588594,9.6515617,9.8210392,9.9627743,10.124703,10.145083,10.370294,10.538128,10.659171,10.858465,10.928493,10.990053,11.052665,11.114095,11.165343,11.222263,11.273079,11.371119,1644,武陵区,常德市,430700,湖南省,430000
430703,8.604331,8.696641,8.9409494,9.0993099,9.2444868,9.4479313,9.6096258,9.7312012,9.8243113,10.066681,10.181559,10.302549,10.485216,10.583679,10.652664,10.725279,10.793182,10.871212,10.924722,10.982602,11.081664,1645,鼎城区,常德市,430700,湖南省,430000
430721,8.6153536,8.7286673,8.8868895,9.0334625,9.1767073,9.2511806,9.5073576,9.6599073,9.7472363,9.9430294,10.172068,10.247823,10.464998,10.537199,10.613157,10.665486,10.735813,10.813595,10.868138,10.948704,11.044538,1646,安乡县,常德市,430700,湖南省,430000
430722,8.5134048,8.5917301,8.7342157,9.0281515,9.0230007,9.2028589,9.409936,9.6163292,9.732913,9.8851986,10.131802,10.238024,10.350233,10.410748,10.478584,10.56286,10.651129,10.714334,10.788461,10.844725,10.962859,1647,汉寿县,常德市,430700,湖南省,430000
430723,8.5897655,8.68365,8.8603573,9.1248617,9.2602625,9.3559113,9.4977417,9.6919956,9.7270918,9.9258413,10.155295,10.321069,10.51943,10.580605,10.633136,10.693357,10.758389,10.836077,10.905877,10.96337,11.066319,1648,澧县,常德市,430700,湖南省,430000
430724,8.5513992,8.6803885,8.8626537,8.9889431,9.1369133,9.3107882,9.4563742,9.7469406,9.7305708,9.949317,10.143018,10.303738,10.47368,10.544057,10.623481,10.685922,10.74007,10.835879,10.922536,11.000593,11.096989,1649,临澧县,常德市,430700,湖南省,430000
430725,8.4947596,8.5723143,8.7445583,8.9319162,9.0794687,9.2412415,9.4338579,9.591753,9.6351385,9.8455629,10.067279,10.180678,10.347009,10.461905,10.497898,10.556804,10.625505,10.707487,10.760672,10.828365,10.92842,1650,桃源县,常德市,430700,湖南省,430000
430726,8.4949532,8.6463909,8.7695112,8.9471607,9.1074791,9.3016205,9.4200354,9.5684147,9.6274424,9.8913507,10.009726,10.082369,10.320647,10.415266,10.472553,10.572967,10.652267,10.722276,10.772393,10.841616,10.947228,1651,石门县,常德市,430700,湖南省,430000
430781,8.6822939,8.7931938,8.9180069,9.0980673,9.2259769,9.3490133,9.5769825,9.7672501,9.8076506,10.117148,10.279847,10.435115,10.577474,10.686011,10.751827,10.790103,10.850881,10.929278,10.9906,11.047972,11.14677,1652,津市市,常德市,430700,湖南省,430000
430802,8.513114,8.6378727,8.8182898,8.9638262,9.079155,9.2771816,9.4026508,9.6626673,9.7518339,9.9550285,10.077464,10.185954,10.424833,10.492261,10.552822,10.630048,10.694835,10.788452,10.876961,10.92732,10.971927,1653,永定区,张家界市,430800,湖南省,430000
430811,8.4839525,8.6259146,8.8201656,9.004529,9.1175842,9.2385435,9.4570017,9.6042805,9.7392864,9.9231558,10.109504,10.180634,10.268964,10.302458,10.325697,10.47597,10.655492,10.657942,10.749567,10.761595,10.83409,1654,武陵源区,张家界市,430800,湖南省,430000
430821,8.2116947,8.3940363,8.566637,8.7855616,8.8726969,9.0045223,9.1938705,9.3945751,9.5214539,9.7526436,9.9242506,10.009093,10.240833,10.270943,10.301703,10.399646,10.467712,10.541557,10.594827,10.66564,10.766168,1655,慈利县,张家界市,430800,湖南省,430000
430822,8.234663,8.327486,8.5058489,8.66852,8.790226,9.0537338,9.2101526,9.3109779,9.3672056,9.5980539,9.8938341,9.9824381,10.209652,10.292615,10.365785,10.386216,10.45784,10.520069,10.557508,10.626902,10.729863,1656,桑植县,张家界市,430800,湖南省,430000
430902,8.3694477,8.490201,8.6721792,8.7913265,9.0172691,9.1563711,9.3863611,9.4278469,9.398303,9.6595459,9.819293,10.051432,10.272221,10.304899,10.359643,10.447297,10.517582,10.564256,10.63331,10.686145,10.803888,1657,资阳区,益阳市,430900,湖南省,430000
430903,8.4031944,8.5995312,8.759923,8.9255285,9.0806093,9.1917658,9.4493999,9.5864849,9.6208439,9.8305645,10.058709,10.11211,10.329686,10.37579,10.438962,10.51672,10.579589,10.646999,10.706671,10.76622,10.86869,1658,赫山区,益阳市,430900,湖南省,430000
430921,8.1668224,8.3930445,8.4900436,8.7986546,8.8335543,8.9652033,9.2136841,9.4184961,9.4137259,9.6276112,9.8770676,9.9490538,10.08183,10.147098,10.22093,10.312737,10.422046,10.488008,10.551484,10.5993,10.676209,1659,南县,益阳市,430900,湖南省,430000
430922,8.2173462,8.3459482,8.466506,8.6431408,8.7851801,8.9309206,9.1176119,9.2648993,9.4091778,9.6451492,9.7969875,9.9505224,10.11178,10.16724,10.228575,10.289311,10.38414,10.443178,10.498944,10.545907,10.644847,1660,桃江县,益阳市,430900,湖南省,430000
430923,7.9591084,8.1139545,8.2881689,8.4045,8.5717077,8.6894808,8.9807196,9.1483879,9.1786489,9.3863249,9.7021227,9.8388557,10.02139,10.057954,10.125604,10.194022,10.282686,10.348215,10.404766,10.458666,10.559197,1661,安化县,益阳市,430900,湖南省,430000
430981,8.1304693,8.4240751,8.4511147,8.6951408,8.7808199,8.9510355,9.2149019,9.3947325,9.4057751,9.5855446,9.8219595,9.894948,10.031594,10.077788,10.134184,10.255021,10.350263,10.435741,10.499598,10.559128,10.648685,1662,沅江市,益阳市,430900,湖南省,430000
431002,8.8540525,8.8920116,9.066329,9.2382746,9.3765278,9.4928083,9.6814785,9.8833265,9.9502115,10.126409,10.357347,10.535351,10.682579,10.736567,10.795711,10.82231,10.860901,10.920852,10.966886,11.020817,11.114196,1663,北湖区,郴州市,431000,湖南省,430000
431003,8.6676683,8.7041445,8.8968563,9.0917854,9.2362318,9.3358679,9.5445042,9.7558756,9.7946777,9.9512501,10.229017,10.387561,10.61871,10.674369,10.72781,10.753679,10.797558,10.83975,10.882731,10.946022,11.045239,1664,苏仙区,郴州市,431000,湖南省,430000
431021,8.5261955,8.5190516,8.7936325,8.9911032,9.0991364,9.1996031,9.3865051,9.5647116,9.6061611,9.8168755,10.029795,10.17455,10.411884,10.464261,10.513468,10.566102,10.622221,10.669002,10.724207,10.793453,10.872955,1665,桂阳县,郴州市,431000,湖南省,430000
431022,8.4792461,8.5852413,8.6904755,8.9170256,8.9317274,9.1062479,9.321723,9.576355,9.7157993,9.7669811,10.054035,10.201166,10.458351,10.513105,10.565017,10.58611,10.660872,10.686255,10.744719,10.795751,10.89701,1666,宜章县,郴州市,431000,湖南省,430000
431023,8.5343122,8.6514025,8.7268019,8.9031305,8.981802,9.1401739,9.4120579,9.6322842,9.6808481,9.8073893,10.063267,10.183045,10.398063,10.457984,10.487719,10.54282,10.581117,10.654396,10.7154,10.766222,10.85754,1667,永兴县,郴州市,431000,湖南省,430000
431024,8.6082344,8.5510721,8.7573977,8.9288902,9.0862246,9.263711,9.4736032,9.6572475,9.7218685,9.9484682,10.150023,10.28557,10.478016,10.553142,10.644611,10.662385,10.692585,10.777081,10.849246,10.913515,11.02446,1668,嘉禾县,郴州市,431000,湖南省,430000
431025,8.500658,8.5515223,8.7180004,8.9343195,9.0097876,9.2416439,9.4017725,9.6163759,9.6958113,9.7991114,10.051366,10.183158,10.321281,10.396399,10.429773,10.494847,10.573777,10.698079,10.769975,10.814713,10.871962,1669,临武县,郴州市,431000,湖南省,430000
431026,8.4159727,8.5039864,8.6721907,8.8354197,8.9359512,9.1481857,9.2944403,9.5011196,9.6022577,9.7268,10.056612,10.200203,10.286655,10.337167,10.382107,10.419844,10.480146,10.547137,10.615017,10.666833,10.862835,1670,汝城县,郴州市,431000,湖南省,430000
431027,8.3736572,8.5375824,8.6388617,8.816555,8.928544,9.114893,9.3332596,9.5393496,9.548502,9.7474909,10.023519,10.175414,10.292854,10.394896,10.453465,10.482271,10.546797,10.572981,10.597081,10.660456,10.764434,1671,桂东县,郴州市,431000,湖南省,430000
431028,8.4757442,8.4728537,8.7001171,8.9218817,9.0118742,9.1703377,9.3075008,9.5597229,9.5317707,9.8526516,10.079355,10.227679,10.368832,10.46255,10.506687,10.51466,10.542444,10.593449,10.688519,10.748593,10.838031,1672,安仁县,郴州市,431000,湖南省,430000
431081,8.6646013,8.6957121,8.8432617,9.0060911,9.1210995,9.2647924,9.4454203,9.6428261,9.7032557,9.8708229,10.077867,10.236143,10.417212,10.453762,10.500281,10.555564,10.614344,10.681672,10.745232,10.803853,10.901233,1673,资兴市,郴州市,431000,湖南省,430000
431102,8.253231,8.3105459,8.516386,8.723362,8.9148655,9.0498867,9.2233849,9.4574919,9.4417572,9.6274939,9.8508978,9.9836845,10.154633,10.234066,10.27723,10.335296,10.425465,10.499747,10.574633,10.635067,10.715944,1674,零陵区,永州市,431100,湖南省,430000
