id,reggdp2001,reggdp_primary2001,perreggdp2001,plnpgdp2001,plngdp2001,plngdppc2001,nonagri_share2001,urbanland2001,urbanland_share2001,cropland2001,cropland_share2001,popden2001,urbanization2001,reggdp2011,reggdp_primary2011,perreggdp2011,plnpgdp2011,plngdp2011,plngdppc2011,nonagri_share2011,urbanland2011,urbanland_share2011,cropland2011,cropland_share2011,popden2011,urbanization2011,reggdp2021,reggdp_primary2021,perreggdp2021,plnpgdp2021,plngdp2021,plngdppc2021,nonagri_share2021,urbanland2021,urbanland_share2021,cropland2021,cropland_share2021,popden2021,urbanization2021,county,countycode,city,citycode,province,provincecode,location
2349,429903,63566,.90069997,20.14418,20.895824,8.361021,52.840946,3.9222834,1.1393521,5.5260153,5.6643462,9.274992,32.752937,1944172,193373,3.2934999,21.212454,22.402641,9.9562559,69.583572,3.9222834,1.1393521,5.669085,6.5355821,9.4275789,42.699368,5634300,477700,8.9700003,21.06715,22.453815,10.699226,75.00927,3.9399846,1.1596996,5.167201,3.9565694,9.5541868,44.305191,楚雄市,532301,楚雄彝族自治州,532300,云南省,530000,Western
2350,37041,17063,.2405,20.028952,20.492947,8.0473404,37.123329,.59257722,.04653237,5.1286597,4.3426104,8.3642244,.05096646,164132,69418,1.0245,21.102224,21.865524,9.6521568,53.387428,.59257722,.046532366,5.1147242,4.2825127,8.3395767,.073748134,733300,193700,5.5100002,20.934551,22.197784,10.399541,71.726158,.59257722,.046532366,4.8530302,3.2964492,8.3179998,.086660229,双柏县,532322,楚雄彝族自治州,532300,云南省,530000,Western
2351,59115,26157,.29840001,19.388256,20.474161,8.1306953,66.240387,2.119405,.57489747,5.7804289,22.364176,9.5884771,1.0222957,257808,73951,1.2265,20.469959,22.093201,9.6830578,80.27417,2.119405,.57489741,5.5928941,18.539904,9.5707083,2.5469031,929200,212400,6.25,20.328753,22.193962,10.530088,84.513626,2.1460726,.59043497,5.4264207,15.696726,9.5903816,2.5681119,牟定县,532323,楚雄彝族自治州,532300,云南省,530000,Western
2352,62744,29717,.2728,19.713263,20.619646,8.1282778,59.601742,1.8419732,.27869958,5.1029043,7.266758,9.2583303,12.122084,267374,91883,1.1265,20.786875,22.151766,9.738142,74.459152,1.8419732,.27869961,5.2417769,8.3493462,9.2766027,19.084263,1143400,282000,5.6399999,20.650412,22.284351,10.564973,80.484085,1.9437267,.30855122,5.128973,7.4586835,9.2858505,20.596649,南华县,532324,楚雄彝族自治州,532300,云南省,530000,Western
2353,69117,29463,.34400001,19.554684,20.56739,8.1818657,63.676556,1.5029378,.26493597,5.35039,12.418469,9.4008169,7.2109308,245069,87496,1.1794,20.627539,22.09095,9.780901,76.855461,1.5029378,.26493597,5.1551781,10.216186,9.4310179,18.82947,878700,272600,5.3800001,20.478863,22.161591,10.437534,81.413376,1.5982218,.29142195,4.9768186,8.5472851,9.415616,22.905365,姚安县,532325,楚雄彝族自治州,532300,云南省,530000,Western
2354,91594,32184,.32640001,20.076912,20.793499,8.0962019,51.158367,2.1684201,.21664476,5.5682054,6.4901705,8.9214382,3.7522206,346077,107860,1.2237999,21.14105,22.257891,9.7243509,67.268768,2.1684201,.21664473,5.6864338,7.3046942,8.9106903,6.0336566,1300500,357400,5.71,20.981039,22.32123,10.428668,73.820435,2.1684201,.21664475,5.4820294,5.9542947,8.862257,6.6688919,大姚县,532326,楚雄彝族自治州,532300,云南省,530000,Western
2355,34561,15505,.3362,19.579384,20.234598,7.9990883,48.066925,.7915408,.10297629,5.1560569,8.0951071,8.5583439,.078661874,144091,52550,1.3171,20.647514,21.678825,9.7706575,64.346077,.7915408,.10297628,5.1470842,8.0227938,8.5662031,.025616921,646300,170600,6.6300001,20.471977,21.686586,10.367348,70.317398,.7915408,.10297629,5.4998264,11.416151,8.5771503,.02797487,永仁县,532327,楚雄彝族自治州,532300,云南省,530000,Western
2356,59764,26047,.29539999,19.419308,20.51112,8.2142057,66.439224,3.324306,1.3692671,6.2796664,26.301764,9.2568874,6.2560301,263386,102173,1.2211,20.475042,22.085918,9.689908,80.02874,3.3482409,1.4024355,6.1774702,23.746613,9.2996712,16.942104,1155300,298300,5.7600002,20.317904,22.195267,10.534801,84.700699,3.3869016,1.4577163,6.2990627,26.816898,9.3242779,18.365694,元谋县,532328,楚雄彝族自治州,532300,云南省,530000,Western
2357,69925,30101,.2683,19.804232,20.640694,8.0864773,56.675938,1.7759764,.20089173,5.894496,12.34845,9.1458035,1.8545523,294440,107150,1.0757999,20.870834,22.154896,9.7288971,72.308968,1.8133055,.20853254,5.8474178,11.780577,9.1761999,6.1033306,1275300,310500,5.3600001,20.720716,22.245319,10.440125,78.229248,1.8492898,.2161731,5.9219041,12.691578,9.177825,6.5259585,武定县,532329,楚雄彝族自治州,532300,云南省,530000,Western
2358,248205,65488,.6045,19.993484,20.780092,8.2648001,54.461304,3.4861832,.92323768,6.1477208,13.21918,9.4029932,15.133993,1000496,199355,2.3425,21.050497,22.252169,9.82652,69.930885,3.4861832,.9232378,5.9409089,10.749477,9.4331741,15.883649,2384922,538048,,20.901588,22.322054,10.523191,75.839844,3.4861832,.92323774,5.8263612,9.5860548,9.4452114,16.609945,禄丰市,532331,楚雄彝族自治州,532300,云南省,530000,Western
2359,264813,24032,.6882,19.377497,20.75869,8.393343,74.872147,4.0902057,3.8206172,6.352767,36.707214,10.213791,51.30159,1473428,80647,3.1926999,20.371511,22.344709,9.8666658,86.098839,4.1015944,3.8643775,6.2777719,34.055046,10.348995,61.883179,4010500,238200,9.5600004,20.29043,22.443186,10.570349,88.383636,4.1038594,3.8731411,5.8390174,21.960026,10.337559,62.24361,个旧市,532501,红河哈尼族彝族自治州,532500,云南省,530000,Western
2360,223628,39635,.85979998,19.469559,20.790779,8.3718328,73.319054,4.0478549,2.9566622,7.0790529,61.268097,9.5870504,44.082832,1086796,122497,3.3573999,20.464809,22.380413,9.8586407,85.274712,4.0478549,2.9566624,7.1414127,65.210388,9.6955605,58.255959,3033800,300800,9.3900003,20.402996,22.483063,10.586431,87.507813,4.0791793,3.0507436,6.9620395,54.502441,9.7659073,63.595333,开远市,532502,红河哈尼族彝族自治州,532500,云南省,530000,Western
2361,114900,39000,.36359999,19.55757,20.783363,8.2432394,70.647537,4.4311032,3.8849168,6.8118238,42.00642,9.6050568,26.701618,883381,148469,2.1087999,20.567564,22.380363,9.8132172,83.680336,4.4710751,4.0433507,6.7638016,40.036846,9.7268867,41.399494,4477400,398300,7.6100001,20.473074,22.505377,10.615201,86.89666,4.5328321,4.3009272,6.3906384,27.56748,9.9252863,43.890789,蒙自市,532503,红河哈尼族彝族自治州,532500,云南省,530000,Western
2362,484900,41100,1.0052,19.931051,20.901577,8.1764517,62.111622,3.7402499,1.0761858,7.4694791,44.819912,9.4325075,9.1917086,1679500,138500,3.0980999,20.941612,22.436432,9.7158289,77.571098,3.7977722,1.1399055,7.360342,40.185863,9.5129051,17.900951,4961000,481800,9.21,20.865002,22.550085,10.525928,81.4571,3.837652,1.1862833,7.1346793,32.067799,9.544405,20.482737,弥勒市,532504,红河哈尼族彝族自治州,532500,云南省,530000,Western
2363,32329,14831,.2233,19.595415,20.611319,7.9196787,63.792484,1.4703096,.23568621,4.8721342,7.0750203,9.036397,.036100846,145287,40835,.93919998,20.617477,21.807037,9.4188004,69.564484,1.4703096,.23568623,4.0729513,3.1816111,9.0596247,.25194263,682700,114500,5.3200002,20.471012,22.28524,10.29984,83.703636,1.4703096,.23568621,3.9983203,2.9528084,9.0676136,.26868337,屏边苗族自治县,532523,红河哈尼族彝族自治州,532500,云南省,530000,Western
2364,155213,50716,.3163,19.907475,20.885687,8.1402464,62.401737,3.8401077,1.2320822,7.4745889,46.673969,9.4977341,22.165161,751958,166430,1.4097,20.94677,22.436541,9.6954651,77.457573,3.8449965,1.2381202,7.3776875,42.363422,9.5926495,28.490246,2499700,504000,4.6799998,20.851227,22.541283,10.46565,81.54908,3.8925958,1.2984791,7.0634947,30.941322,9.6021919,30.537392,建水县,532524,红河哈尼族彝族自治州,532500,云南省,530000,Western
2365,95176,47163,.33360001,19.825977,20.819948,8.0650349,62.989586,2.9274645,.61304814,6.0074124,13.338257,9.1767025,8.3999996,318621,133960,1.0578001,20.874651,22.392382,9.6364298,78.079124,3.0205758,.67287171,5.7984576,10.823088,9.1745405,18.178902,1481800,392600,5.5300002,20.758717,22.482687,10.385864,82.164337,3.1057458,.73269153,5.4209137,7.4196925,9.2422819,19.34613,石屏县,532525,红河哈尼族彝族自治州,532500,云南省,530000,Western
2366,97988,28888,.26530001,19.337488,20.709173,8.2805452,74.632088,3.6213779,2.2700803,6.6288853,45.939369,10.00658,10.870268,452008,97096,1.1227,20.36307,22.305792,9.7253761,85.668671,3.6274161,2.2838287,6.5885448,44.123047,10.094957,15.028795,1692800,344700,4.4000001,20.262499,22.414461,10.506042,88.37442,3.6512053,2.3388107,6.3897562,36.168671,10.144382,21.056019,泸西县,532527,红河哈尼族彝族自治州,532500,云南省,530000,Western
2367,57881,29494,.1609,19.696123,20.716389,8.0626383,63.950081,1.3590888,.17612025,5.7633986,14.40711,9.7599602,.40841761,243172,81608,.60960001,20.719378,22.206121,9.5032406,77.389229,1.3590888,.17612022,5.0630817,7.1520886,9.7827168,.59731096,931200,223300,2.6199999,20.603397,22.344118,10.311945,82.460609,1.4161766,.18646708,4.3016419,3.3399792,9.8350983,.69763452,元阳县,532528,红河哈尼族彝族自治州,532500,云南省,530000,Western
2368,43685,24305,.1626,19.675135,20.721504,7.9295831,64.878952,1.5193894,.22472993,5.7198524,14.993356,9.4849539,.7332204,166500,70610,.5589,20.708704,22.203335,9.6172457,77.566856,1.5193894,.22472993,5.4441843,11.380929,9.5591202,2.1600552,789300,202100,2.8099999,20.579048,22.321592,10.254286,82.492561,1.5193894,.22472993,5.0974684,8.0463877,9.629796,5.49933,红河县,532529,红河哈尼族彝族自治州,532500,云南省,530000,Western
2369,40531,21164,.1301,20.073231,20.861359,7.8770709,54.530476,.92559958,.069918446,5.6266274,7.6952391,9.1515446,.25683549,234500,59505,.65499997,21.068375,22.346373,9.456933,72.140549,.92559958,.069918446,5.2100019,5.0732255,9.1537237,.89931363,1016300,198100,3.0999999,20.934612,22.437462,10.198065,77.750473,.92559958,.069918446,4.1196184,1.7050482,9.2370129,.98770034,金平苗族瑶族傣族自治县,532530,红河哈尼族彝族自治州,532500,云南省,530000,Western
2370,21506,9696,.1067,20.07711,20.602726,7.6512551,40.880875,-.78080827,.014830848,3.966691,1.7099317,8.7990665,0,143727,44830,.64359999,21.074718,21.969528,9.4835043,59.131466,-.78080827,.014830849,1.6194398,.16352363,8.8605518,0,589900,145400,2.8399999,20.930864,21.974667,10.173598,64.788666,-.78080827,.014830848,1.1609548,.1033863,8.92558,0,绿春县,532531,红河哈尼族彝族自治州,532500,云南省,530000,Western
2371,42285,9278,.55269998,19.463762,20.67627,8.030448,70.254944,1.1750618,.24323992,4.7581477,8.7528448,8.6960878,8.2572613,225642,61558,2.1489999,20.409826,22.222561,9.4814205,83.679276,1.1750618,.24323986,4.4816942,6.6387596,8.9389372,8.320303,1255100,165100,12.4,20.288239,22.320139,10.333542,86.89138,1.1750618,.24323991,4.5331454,6.989275,8.9991922,9.6731644,河口瑶族自治县,532532,红河哈尼族彝族自治州,532500,云南省,530000,Western
2372,177700,43600,.42680001,19.785294,20.806286,8.0316029,63.976269,3.4081442,1.0217071,7.1289835,42.195534,9.5613527,18.801588,1205143,126889,2.4884,20.81428,22.384056,9.6261892,79.190834,3.522356,1.145323,7.1446052,42.859859,9.6544018,29.886805,3605300,266100,5.77,20.729177,22.467556,10.363967,82.419479,3.7505493,1.4389015,6.8146062,30.813007,9.7372894,34.680969,文山市,532601,文山壮族苗族自治州,532600,云南省,530000,Western
2373,91706,31653,.2123,19.888189,20.782898,7.8114467,59.127335,3.2896008,.69543189,7.6825361,56.244781,9.3298712,3.2531281,632763,117337,1.3602,20.922079,22.322258,9.4246445,75.344711,3.2896008,.69543189,7.6592422,54.949749,9.4254541,5.5290871,2012600,375900,4.2399998,20.845963,22.429962,10.216922,79.484711,3.331198,.72496986,7.3879318,41.892582,9.4534197,5.9977689,砚山县,532622,文山壮族苗族自治州,532600,云南省,530000,Western
2374,47019,20469,.1925,19.439754,20.594826,7.8333569,68.49649,1.8195876,.41087618,5.1388273,11.356341,9.7137775,1.8715163,162024,56964,.63319999,20.446951,22.109344,9.3254032,81.031555,1.8195876,.41087618,4.5907974,6.56496,9.7112494,4.5076118,638700,153100,3.21,20.34749,22.251419,10.092171,85.101784,1.8195876,.41087615,3.9954312,3.6196599,9.7855234,4.884871,西畴县,532623,文山壮族苗族自治州,532600,云南省,530000,Western
2375,64938,26803,.2428,19.714994,20.6367,7.67028,60.215996,1.8207493,.26176086,5.6277876,11.783664,9.4474325,1.0689026,310307,73631,1.1126,20.723791,22.087107,9.2855425,74.418877,1.8207493,.26176083,5.1323438,7.179791,9.4433002,2.0157228,1005500,176700,4.1999998,20.594528,22.250509,10.034564,80.909531,1.8207493,.26176086,4.7539907,4.918076,9.4270649,2.1343641,麻栗坡县,532624,文山壮族苗族自治州,532600,云南省,530000,Western
2376,73400,27700,.21089999,19.78339,20.736099,7.8216958,61.430531,2.3329775,.38616401,6.5928702,27.341328,9.5625916,3.6576345,429983,98104,1.1653,20.787594,22.260963,9.376688,77.084793,2.3975554,.41192439,6.2805228,20.006392,9.5531988,7.2378049,1275300,280900,4.0599999,20.667765,22.384024,10.213915,82.026268,2.6372297,.5234881,5.955637,14.45682,9.5780306,10.588234,马关县,532625,文山壮族苗族自治州,532600,云南省,530000,Western
2377,63517,32224,.1455,20.099957,20.890676,7.8334298,54.648186,1.5628065,.094531327,7.5951223,39.389214,9.0621643,.20491542,329838,135949,.68800002,21.131971,22.362049,9.3587885,70.773018,1.6093333,.09903349,7.4951043,35.640179,9.1324482,.72891212,1296200,325400,2.79,21.043425,22.433964,10.077846,75.105896,1.7764018,.11704127,7.1301231,24.741764,9.1955662,.98588026,丘北县,532626,文山壮族苗族自治州,532600,云南省,530000,Western
2378,107440,66402,.1473,20.44195,21.030136,7.7321787,44.46664,2.0455861,.099713519,6.7547135,11.063743,9.1507282,1.8190598,523930,197316,.6631,21.475225,22.494837,9.361412,63.926491,2.0455861,.099713519,6.3179393,7.1484761,9.2130241,2.5889997,1749300,478100,2.29,21.367617,22.556925,10.106788,69.556816,2.3691483,.13780828,5.5802069,3.418381,9.2739754,4.3358541,广南县,532627,文山壮族苗族自治州,532600,云南省,530000,Western
2379,81047,37034,.2129,20.225983,20.911818,7.7017794,49.633045,2.1322849,.16011246,5.1870823,3.3970873,8.934741,.95380014,411094,109068,1.0046,21.240042,22.359798,9.2770405,67.364082,2.1849399,.16876905,4.668469,2.0224402,8.9534664,5.6701422,1404700,316800,3.5699999,21.140568,22.454391,10.06221,73.120972,2.234962,.17742597,3.7677643,.82168376,9.0019865,6.6475978,富宁县,532628,文山壮族苗族自治州,532600,云南省,530000,Western
2380,257142,77630,.69739997,20.520102,21.378218,8.5224352,57.604,3.3623455,.42034468,5.9123778,5.3835726,8.6240978,13.679507,1052658,255570,2.0158,21.526146,22.879894,10.101833,74.172966,3.3623455,.42034471,5.5001731,3.5649407,8.8460274,15.438386,3505000,589700,5.4400001,21.370993,22.928738,10.793186,78.93895,3.3623455,.42034468,5.4156675,3.2760608,8.9763718,17.987104,景洪市,532801,西双版纳傣族自治州,532800,云南省,530000,Western
2381,96593,45087,.32870001,20.301414,20.906044,8.3063755,45.372322,2.1978292,.16771381,6.0107107,7.594203,8.6715078,1.1759678,480134,115104,1.4405,21.32655,22.316343,9.9260168,62.834667,2.1978292,.16771382,5.8487511,6.4586844,8.7515717,1.1420585,1821500,454800,5.1300001,21.170492,22.737513,10.710226,79.1334,2.1978292,.16771382,5.8365545,6.3803902,8.7831268,1.390366,勐海县,532822,西双版纳傣族自治州,532800,云南省,530000,Western
2382,116249,54632,.59609997,20.549633,21.284966,8.1908264,52.065395,1.3698761,.057621352,5.4156542,3.293385,7.9853916,.093713045,473400,203177,1.6727999,21.532972,22.398117,9.8875751,57.90094,1.3698761,.057621349,4.9277205,2.0217884,8.2298231,.92715138,1435000,547300,4.6900001,21.371189,22.797701,10.650477,75.985489,1.3698761,.057621352,4.6229115,1.490592,8.39217,1.2691084,勐腊县,532823,西双版纳傣族自治州,532800,云南省,530000,Western
2383,618198,71677,1.2222,19.50569,20.602701,8.3961868,66.613266,4.3490934,4.4503217,5.6846862,16.921227,10.332142,44.473492,2163220,150880,3.3025999,20.55933,22.183102,9.9704447,80.28463,4.3663445,4.5277591,5.7385144,17.857027,10.444281,54.689106,5174400,283600,6.6999998,20.422018,22.250086,10.659125,83.92762,4.4109406,4.7342505,5.5332537,14.543388,10.623004,56.691971,大理市,532901,大理白族自治州,532900,云南省,530000,Western
2384,25430,11996,.25870001,19.698957,20.538372,7.9086046,56.803669,1.2136956,.18090072,4.5481386,5.0765715,8.5656452,3.5801239,128100,35830,1.2447,20.753378,22.038628,9.5284605,72.34185,1.2136956,.18090071,4.4209867,4.4704275,8.6646662,6.4991164,388000,125700,3.98,20.641754,22.154461,10.295106,77.968719,1.2782345,.19296083,3.9655125,2.8349094,8.6717691,6.7165112,漾濞彝族自治县,532922,大理白族自治州,532900,云南省,530000,Western
2385,152575,72072,.34909999,19.790495,20.642054,8.1748457,57.325077,3.3974862,1.229159,5.9512191,15.800838,9.8161755,17.823101,778200,199898,1.6516,20.843805,22.182709,9.7401333,73.786705,3.4343917,1.2753693,6.0901008,18.154976,9.8702717,24.290358,2063000,512100,5.0900002,20.693489,22.263702,10.499059,79.199921,3.5569992,1.4417291,6.2279453,20.838224,9.8855362,25.700567,祥云县,532923,大理白族自治州,532900,云南省,530000,Western
2386,157962,95254,.48750001,19.799501,20.630779,8.0679455,56.450756,3.5671077,1.3989282,6.6827745,31.543688,9.4919348,9.849885,572400,252866,1.6191,20.839693,22.138411,9.6691761,72.711845,3.6164999,1.4697593,6.7554321,33.920895,9.5300789,12.1648,1611900,714000,4.7399998,20.718216,22.236649,10.421791,78.094505,3.7409437,1.6645294,6.646359,30.415665,9.5764389,13.804258,宾川县,532924,大理白族自治州,532900,云南省,530000,Western
2387,73600,30493,.23999999,19.540037,20.500355,7.9973426,61.72287,3.0190897,1.3411655,5.3983169,14.479973,9.9180288,26.685118,284700,82261,.90600002,20.58931,22.065201,9.6312294,77.142502,3.0190897,1.3411655,5.6928854,19.440041,9.9526749,32.073799,930900,337100,3.5799999,20.429775,22.153616,10.376476,82.162025,3.0829446,1.4295992,5.8199711,22.074446,9.9791536,30.29822,弥渡县,532925,大理白族自治州,532900,云南省,530000,Western
2388,56518,30046,.26750001,19.587254,20.499077,8.09338,59.820904,.9086051,.14265242,5.3870745,12.56764,9.4661198,1.586833,214900,78738,1.3116,20.669592,22.028149,9.6003876,74.296852,.9086051,.14265242,5.3351111,11.931262,9.468545,2.3633785,882300,228700,4.5999999,20.530167,22.145973,10.382843,80.126968,1.2832798,.20749058,4.7041206,6.3482018,9.4506035,2.7629509,南涧彝族自治县,532926,大理白族自治州,532900,云南省,530000,Western
2389,83567,40046,.2814,19.789249,20.602657,7.9720821,55.665539,2.7848175,.74279463,5.9042177,16.811525,9.551754,15.158095,276900,104375,.90679997,20.84379,22.117277,9.5667257,72.014595,2.798625,.75312173,5.8513746,15.946207,9.5911674,16.851055,1017800,343000,3.8199999,20.701641,22.19523,10.359067,77.543488,2.8122239,.7634334,5.5976772,12.373091,9.5934353,19.840292,巍山彝族回族自治县,532927,大理白族自治州,532900,云南省,530000,Western
2390,66786,34802,.39219999,19.942089,20.658916,8.0425997,51.170101,2.2918687,.35458425,5.4574156,8.4042511,8.776515,6.194406,211200,85216,1.1792001,21.003315,22.138481,9.5502253,67.863129,2.2918687,.35458422,5.3985858,7.9240937,8.8418436,11.598083,711900,268600,4.3400002,20.889765,22.236689,10.319339,73.996101,2.3363047,.37069586,4.7721844,4.2355213,8.7896748,11.900975,永平县,532928,大理白族自治州,532900,云南省,530000,Western
2391,50938,26336,.2588,20.204563,20.573902,7.7667789,30.880894,-.10957152,.020516871,5.5792308,6.0635443,8.4950228,.022001583,246500,73284,1.2292,21.253979,21.889297,9.5137196,47.023342,-.10957152,.020516871,5.5468454,5.8703208,8.4963923,.0023373896,762500,184100,4.1799998,21.145336,21.882378,10.216734,52.147243,-.10957152,.020516871,5.0063777,3.4193192,8.4761248,.0023852466,云龙县,532929,大理白族自治州,532900,云南省,530000,Western
